Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,geographic US location
96.0,Hennepin Healthcare,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
96.0,Hennepin Healthcare,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
96.0,Hennepin Healthcare,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
96.0,Hennepin Healthcare,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
96.0,Hennepin Healthcare,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
184.0,Abbott-Northwestern Hospital,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
184.0,Abbott-Northwestern Hospital,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
184.0,Abbott-Northwestern Hospital,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
184.0,Abbott-Northwestern Hospital,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
184.0,Abbott-Northwestern Hospital,"Minneapolis, MN",Internal Medicine,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
186.0,Billings Clinic,"Billings, MT",Internal Medicine,University of Minnesota_match_list.csv,Billings,MT,45.7891,-108.5526,133173.0,1002.5,Mountain West
221.0,University of Nevada Reno School of Medicine,"Reno, NV",Internal Medicine,University of Minnesota_match_list.csv,Reno,NV,39.5497,-119.8483,454814.0,952.8,Mountain West
246.0,Saint Joseph Hospital,"Denver, CO",Internal Medicine,University of Minnesota_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
290.0,Legacy Health/Emanuel Medical Center,"Portland, OR",Internal Medicine,University of Minnesota_match_list.csv,Portland,OR,45.5371,-122.65,2084045.0,1859.0,Pacific West
25.0,University of Texas Health Science Center at Houston,"Houston, TX",Interventional Radiology,University of Minnesota_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,West South Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,University of Minnesota,"Minneapolis, MN",Medicine/Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
,UMass Chan Medical School,"Worcester, MA",Medicine/Pediatrics,University of Minnesota_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,New England
42.0,University of Texas Health Science Center at Houston,"Houston, TX",Neurological Surgery,University of Minnesota_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,West South Central
3.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Neurology,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
41.0,Beth Israel Deaconess Medical Center,"Boston, MA",Obstetrics and Gynecology,University of Minnesota_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
68.0,Icahn School of Medicine at Mount Sinai/West,"New York, NY",Obstetrics and Gynecology,University of Minnesota_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
93.0,University of Minnesota,"Minneapolis, MN",Obstetrics and Gynecology,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
93.0,University of Minnesota,"Minneapolis, MN",Obstetrics and Gynecology,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
93.0,University of Minnesota,"Minneapolis, MN",Obstetrics and Gynecology,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
237.0,Ascension Illinois/Saint Alexius,"Hoffman Estates, IL",Obstetrics and Gynecology,University of Minnesota_match_list.csv,Hoffman Estates,IL,42.064,-88.1468,51186.0,958.8,East North Central
2.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Orthopaedic Surgery,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
2.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Orthopaedic Surgery,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
25.0,University of Minnesota,"Minneapolis, MN",Orthopaedic Surgery,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
25.0,University of Minnesota,"Minneapolis, MN",Orthopaedic Surgery,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
29.0,University of Miami/Jackson Health System,"Miami, FL",Orthopaedic Surgery,University of Minnesota_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
41.0,University of South Florida Morsani,"Tampa, FL",Orthopaedic Surgery,University of Minnesota_match_list.csv,Tampa,FL,27.9945,-82.4447,2906035.0,1336.6,South Atlantic
58.0,University of Colorado,"Aurora, CO",Orthopaedic Surgery,University of Minnesota_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,Mountain West
70.0,University of Texas at Austin Dell Medical School,"Austin, TX",Orthopaedic Surgery,University of Minnesota_match_list.csv,Austin,TX,30.3005,-97.7522,1915031.0,1145.0,West South Central
163.0,Albany Medical Center,"Albany, NY",Orthopaedic Surgery,University of Minnesota_match_list.csv,Albany,NY,42.6664,-73.7987,602242.0,1805.4,Middle Atlantic
4.0,Johns Hopkins University,"Baltimore, MD",Otolaryngology,University of Minnesota_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
25.0,University of Minnesota,"Minneapolis, MN",Otolaryngology,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
53.0,Eastern Virginia Medical School,"Norfolk, VA",Otolaryngology,University of Minnesota_match_list.csv,Norfolk,VA,36.8945,-76.259,235037.0,1703.4,South Atlantic
64.0,University of Texas Health Science Center San Antonio Joe and Teresa Lozano Long School of Medicine,"San Antonio, TX",Otolaryngology,University of Minnesota_match_list.csv,San Antonio,TX,29.4632,-98.5238,2069843.0,1129.0,West South Central
67.0,Wayne State University School of Medicine,"Detroit, MI",Otolaryngology,University of Minnesota_match_list.csv,Detroit,MI,42.3834,-83.1024,3716929.0,1771.8,East North Central
80.0,Henry Ford Health/Henry Ford Hospital,"Detroit, MI",Otolaryngology,University of Minnesota_match_list.csv,Detroit,MI,42.3834,-83.1024,3716929.0,1771.8,East North Central
43.0,University of Minnesota,"Minneapolis, MN",Pathology,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
53.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Pathology,University of Minnesota_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,East North Central
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,University of Minnesota_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,UPMC Medical Education,"Pittsburgh, PA",Pediatrics,University of Minnesota_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
32.0,Yale-New Haven Medical Center,"New Haven, CT",Pediatrics,University of Minnesota_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
35.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Pediatrics,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
36.0,University of Minnesota,"Minneapolis, MN",Pediatrics,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
37.0,Medical College of Wisconsin Affiliated Hospitals,"Milwaukee, WI",Pediatrics,University of Minnesota_match_list.csv,Milwaukee,WI,43.0642,-87.9675,1290221.0,2287.4,East North Central
37.0,Medical College of Wisconsin Affiliated Hospitals,"Milwaukee, WI",Pediatrics,University of Minnesota_match_list.csv,Milwaukee,WI,43.0642,-87.9675,1290221.0,2287.4,East North Central
6.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",PM&R,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
46.0,University of Minnesota,"Minneapolis, MN",PM&R,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
66.0,University of Florida College of Medicine,"Gainesville, FL",PM&R,University of Minnesota_match_list.csv,Gainesville,FL,29.6804,-82.3459,219946.0,866.6,South Atlantic
1.0,Mass General Brigham/Massachusetts General Hospital/McLean Hospital,"Boston, MA",Psychiatry,University of Minnesota_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
32.0,University of Iowa Hospitals and Clinics,"Iowa City, IA",Psychiatry,University of Minnesota_match_list.csv,Iowa City,IA,41.6559,-91.5303,129897.0,1128.0,West North Central
33.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Psychiatry,University of Minnesota_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
50.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Psychiatry,University of Minnesota_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,East North Central
175.0,Hennepin Healthcare/Regions Hospital,"Minneapolis, MN",Psychiatry,University of Minnesota_match_list.csv,Minneapolis,MN,44.9635,-93.2678,2906807.0,3052.0,West North Central
296.0,HCA Healthcare/Tufts University School of Medicine: Portsmouth Regional Hospital,"Portsmouth, NH",Psychiatry,University of Minnesota_match_list.csv,Portsmouth,NH,43.058,-70.7826,94815.0,550.6,New England
1.0,Baylor College of Medicine,"Houston, TX",Thoracic Surgery,University of Minnesota_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,West South Central
26.0,University of Rochester,"Rochester, NY",Thoracic Surgery,University of Minnesota_match_list.csv,Rochester,NY,43.168,-77.6162,694707.0,2264.3,Middle Atlantic
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
11.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Anesthesiology,Cornell_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
13.0,Vanderbilt University Medical Center,"Nashville, TN",Anesthesiology,Cornell_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
15.0,NYU Grossman School of Medicine,"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
15.0,NYU Grossman School of Medicine,"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
15.0,NYU Grossman School of Medicine,"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Anesthesiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
111.0,Brown University/Rhode Island Hospital-Lifespan,"Providence, RI",Anesthesiology,Cornell_match_list.csv,Providence,RI,41.823,-71.4187,1270529.0,3990.1,New England
2.0,Boston Children's Hospital/Beth Israel Deaconess Medical Center/Harvard Medical School,"Boston, MA",Child Neurology,Cornell_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
27.0,University of California (San Diego) Medical Center,"La Jolla, CA",Dermatology,Cornell_match_list.csv,La Jolla,CA,,,,,Pacific West
38.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Dermatology,Cornell_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
51.0,University of California Davis Health,"Sacramento, CA",Dermatology,Cornell_match_list.csv,Sacramento,CA,38.5677,-121.4685,1962998.0,2054.1,Pacific West
125.0,Kaiser Permanente Southern California (Los Angeles),"Los Angeles, CA",Dermatology,Cornell_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
4.0,NYU Grossman School of Medicine,"New York, NY",Diagnostic Radiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
5.0,University of Pennsylvania Health System,"Philadelphia, PA",Diagnostic Radiology,Cornell_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
5.0,University of Pennsylvania Health System,"Philadelphia, PA",Diagnostic Radiology,Cornell_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,Stanford Health Care-Sponsored Stanford University,"Stanford, CA",Diagnostic Radiology,Cornell_match_list.csv,Stanford,CA,37.4252,-122.1674,17958.0,2520.9,Pacific West
12.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Diagnostic Radiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
12.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Diagnostic Radiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
12.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Diagnostic Radiology,Cornell_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
49.0,Boston University Medical Center,"Boston, MA",Diagnostic Radiology,Cornell_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
